g_name,g_label,gamma_fit,gamma_predicted,C_fit,r_squared,abs_error,pct_error,n_points
power_alpha_0.5,|y|^{1/2},1.6522778677228018,1.3333333333333333,0.7795656619068158,0.934785818684517,0.31894453438946857,23.920840079210144,4
power_alpha_0.75,|y|^{3/4},1.2639088765058935,1.1428571428571428,1.4741257291007481,0.9893764075694921,0.12105173364875066,10.592026694265684,7
power_alpha_1.0,|y|^1,0.9516629705469694,1.0,1.8070641546798023,0.9847750222398984,0.048337029453030644,4.833702945303065,10
power_alpha_2.0,|y|^2,0.5512391667529654,0.6666666666666666,3.574413664885181,0.9882319308153684,0.11542749991370127,17.31412498705519,23
exp_neg_abs,exp(-|y|),1.681639464998584,2.0,648.2916700838845,0.9440855812951168,0.31836053500141603,15.918026750070801,23
tanh_abs,tanh(|y|),0.9572969859550639,1.0,1.8398109882376334,0.9844172062097055,0.04270301404493615,4.270301404493615,10
sigmoid_abs,sigmoid(|y|),,2.0,,,,,0
